allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2016,109,13,21,3,11,1828##1830,1448534.0
2016,109,2,2,3,1,1863,728135.0
2016,109,4,19,3,7,1859,1000780.0
2016,109,6,17,3,5,1862,941127.0
2016,109,6,18,3,2,1861,880645.0
2016,109,7,7,3,3,1864,113162.0
2016,109,7,7,3,6,1860,107300.0
2016,109,11,11,3,4,1865,447795.0
2016,109,6,17,3,5,1697,1500000.0
2016,109,6,18,3,2,1699,2004812.0
2016,109,7,7,3,3,1701##1837,959657.0
2016,109,7,7,3,4,1700,375017.0
2016,109,7,7,3,6,1698,374856.0
2016,109,7,7,3,7,1702,372583.0
2016,109,9,9,3,2,1706,3000004.0
2016,109,11,11,3,4,1704##1838,2714009.0
2016,109,11,11,3,7,1705,1205366.0
2016,109,12,20,3,2,1839,379028.0
2016,109,1,1,3,7,1751,1000000.0
2016,109,3,3,3,4,1740,750000.0
2016,109,4,19,3,7,1752,3000000.0
2016,109,6,17,3,5,1749,899421.0
2016,109,6,18,3,2,1750,2025576.0
2016,109,7,7,3,3,1757,504530.0
2016,109,7,7,3,4,1756,1118552.0
2016,109,7,7,3,6,1755,515196.0
2016,109,7,7,3,7,1754,251115.0
2016,109,9,9,3,2,1747,414424.0
2016,109,9,9,3,4,1746,859344.0
2016,109,10,10,3,4,1743,453868.0
2016,109,10,10,3,6,1744,194954.0
2016,109,11,11,3,4,1741,2500000.0
2016,109,12,20,3,2,1758,347322.0
2016,109,13,21,3,11,1683,5989321.0
2016,109,4,19,3,18,1815,927080.0
2016,109,4,19,3,7,1813,899993.0
2016,109,6,18,3,2,1819,756343.0
2016,109,7,7,3,3,1818,608830.0
2016,109,7,7,3,6,1817,119626.0
2016,109,11,11,3,4,1814,1008208.0
2016,109,6,18,3,2,1728,2801868.0
2016,109,11,11,3,4,1729,340040.0
2016,109,9,9,3,2,1879,846703.0
2016,109,4,19,3,11,1930,3524605.0
2016,109,6,18,3,2,1934,3875434.0
2016,109,7,7,3,3,1937,201267.0
2016,109,10,10,3,17,1927,250000.0
2016,109,10,10,3,6,1929,756191.0
2016,109,13,21,3,4,1932,1690000.0
2016,109,3,3,3,4,1983,449935.0
2016,109,4,19,3,4,1986,100152.0
2016,109,4,19,3,7,1987,750000.0
2016,109,10,10,3,4,1984,198010.0
2016,109,6,17,3,5,1795,665005.0
2016,109,7,7,3,3,1794,556079.0
2016,109,9,9,3,4,1793,542321.0
2016,109,11,11,3,1,1791,784300.0
2016,109,11,11,3,17,1790,405151.0
2016,109,11,11,3,4,1792,945008.0
2016,109,7,7,3,3,2000,700000.0
2016,109,11,11,3,4,1999,1300000.0
2016,109,4,19,3,11,1617,1515000.0
2016,109,4,19,3,7,1614,325000.0
2016,109,6,17,3,5,1612,1499619.0
2016,109,6,18,3,2,1621,3000130.0
2016,109,7,7,3,3,1623,999996.0
2016,109,7,7,3,6,1616,930000.0
2016,109,9,9,3,2,1622,526973.0
2016,109,9,9,3,4,1619,1174956.0
2016,109,10,10,3,20,1615,499960.0
2016,109,10,10,3,4,1618,730015.0
2016,109,10,10,3,7,1613,600000.0
2016,109,11,11,3,4,1620,1184306.0
2016,109,1,1,3,7,1919,750000.0
2016,109,4,19,3,11,1917,1150003.0
2016,109,6,17,3,5,1918,700000.0
2016,109,6,18,3,2,1920,1850000.0
2016,109,7,7,3,3,1916,1300000.0
2016,109,7,7,3,6,1915,800000.0
2016,109,9,9,3,2,1921,349838.0
2016,109,9,9,3,4,1911,500000.0
2016,109,10,10,3,4,1912,400000.0
2016,109,11,11,3,4,1913,1199974.0
2016,109,3,3,3,4,1960,200022.0
2016,109,4,19,3,7,1946,199999.0
2016,109,6,17,3,5,1940,600612.0
2016,109,6,18,3,2,1939,3999795.0
2016,109,7,7,3,11,1945,150000.0
2016,109,7,7,3,3,1942,700000.0
2016,109,7,7,3,4,1943,750000.0
2016,109,7,7,3,6,1944,300000.0
2016,109,9,9,3,11,1959,175002.0
2016,109,9,9,3,2,1958,842492.0
2016,109,9,9,3,4,1957,482629.0
2016,109,11,11,3,4,1955,600000.0
2016,109,12,20,3,2,1947,1000000.0
2016,109,6,18,3,5,1595,784000.0
2016,109,7,7,3,3,1598,999978.0
2016,109,7,7,3,4,1597,995982.0
2016,109,7,7,3,6,1596,700000.0
2016,109,9,9,3,2,1600,2870000.0
2016,109,9,9,3,4,1599,1650732.0
2016,109,3,3,3,4,1936,1056917.0
2016,109,4,19,3,11,1923,1605496.0
2016,109,4,19,3,4,1925,2440335.0
2016,109,6,17,3,5,1922##1931,1396358.0
2016,109,6,18,3,2,1926,1000000.0
2016,109,9,9,3,4,1924,796399.0
2016,109,13,21,3,11,1933,1400000.0
2016,109,13,21,3,2,1935,1300000.0
2016,109,7,7,3,3,1910,552598.0
2016,109,9,9,3,4,1909,850001.0
2016,109,9,9,3,6,1907,250000.0
2016,109,13,21,3,11,1908,350000.0
2016,109,4,19,3,7,1624,1000000.0
2016,109,6,18,3,2,1627,5791119.0
2016,109,7,7,3,11,1625,2400000.0
2016,109,11,11,3,4,1626,1800000.0
2016,109,6,18,3,2,1605,1500004.0
2016,109,7,7,3,3,1606,249995.0
2016,109,7,7,3,4,1604,248775.0
2016,109,7,7,3,6,1601,249972.0
2016,109,9,9,3,4,1603,350000.0
2016,109,13,21,3,11,1602,1400000.0
2016,109,2,2,3,1,1657,1000001.0
2016,109,4,19,3,11,1658,800000.0
2016,109,6,18,3,2,1650,2487750.0
2016,109,7,7,3,3,1648,2000000.0
2016,109,7,7,3,6,1649,500000.0
2016,109,10,10,3,12,1654,365644.0
2016,109,10,10,3,4,1653,865630.0
2016,109,10,10,3,6,1652,570000.0
2016,109,11,11,3,4,1651,999994.0
2016,109,13,13,3,7,1655##1659,1399999.0
2016,109,13,21,3,11,1656,1000006.0
2016,109,3,3,3,4,1637,1080000.0
2016,109,4,19,3,11,1632,350010.0
2016,109,4,19,3,7,1633,350000.0
2016,109,6,17,3,5,1628,2000000.0
2016,109,6,18,3,2,1629,2200000.0
2016,109,7,7,3,3,1643,749993.0
2016,109,7,7,3,4,1647,250000.0
2016,109,7,7,3,6,1644,249977.0
2016,109,7,7,3,7,1646,250000.0
2016,109,9,9,3,2,1631,2110000.0
2016,109,9,9,3,4,1630,2110000.0
2016,109,10,10,3,11,1639,575000.0
2016,109,10,10,3,12,1641,375000.0
2016,109,10,10,3,4,1640,750000.0
2016,109,10,10,3,7,1638,300000.0
2016,109,11,11,3,11,1635,700000.0
2016,109,11,11,3,4,1634,900000.0
2016,109,11,11,3,7,1636,700000.0
2016,109,3,3,3,4,1609,2535000.0
2016,109,7,7,3,3,1611,706430.0
2016,109,9,9,3,2,1610,1000000.0
2016,109,10,10,3,6,1607,350000.0
2016,109,13,21,3,11,1608,2399995.0
2016,109,6,18,3,2,1906,1499759.0
2016,109,7,7,3,3,1901,199769.0
2016,109,7,7,3,4,1904,499250.0
2016,109,7,7,3,6,1902,300000.0
2016,109,13,21,3,11,1903,2500000.0
2016,109,6,17,3,5,1587,800000.0
2016,109,6,18,3,2,1593,5500000.0
2016,109,7,7,3,3,1594,300028.0
2016,109,7,7,3,6,1590,1000000.0
2016,109,10,10,3,17,1589,250000.0
2016,109,11,11,3,4,1592,2375000.0
2016,109,11,11,3,7,1588,399999.0
2016,109,13,21,3,11,1591,7375000.0
2016,109,4,19,3,11,1578##1582,3150000.0
2016,109,6,18,3,2,1573,2000000.0
2016,109,7,7,3,3,1572,500000.0
2016,109,7,7,3,4,1575,490264.0
2016,109,7,7,3,6,1576,204411.0
2016,109,10,10,3,17,1580,400000.0
2016,109,10,10,3,4,1579,400000.0
2016,109,10,10,3,6,1581,499993.0
2016,109,11,11,3,11,1586,1500000.0
2016,109,11,11,3,4,1585,849999.0
2016,109,12,20,3,7,1583,999997.0
2016,109,4,19,3,11,1895,2890537.0
2016,109,7,7,3,3,1900,2800000.0
2016,109,7,7,3,6,1897,625000.0
2016,109,9,9,3,2,1899,1400001.0
2016,109,11,11,3,7,1896,897582.0
2016,109,13,13,3,4,1898,4375717.0
2017,1,6,6,1,21806.7186,7611,400000.0
2017,1,7,7,1,20944.306,7609,380803.37
2017,1,7,7,3,9301.7359,6886,46897.84
2017,1,9,9,3,8808.9287,7319,2501675.52
2017,1,10,10,1,23531.5438,6304,102640.61
2017,1,10,10,3,9055.3323,7613,668178.11
2017,18,1,1,2,34809.5332,7331,133197.67
2017,18,1,1,3,33646.6312,4710##6607,117783.31999999999
2017,18,4,4,1,30623.086,5567,276000.01
2017,18,4,4,1,40313.936,5549,276000.01
2017,18,4,4,3,30778.1396,4701,600000.0
2017,18,4,4,3,33646.6312,4710,427499.7549
2017,18,7,7,1,29150.0768,6128,368000.0
2017,18,7,7,1,29382.6572,6578,123831.26
2017,18,7,7,1,29615.2376,6601,103737.356
2017,18,7,7,1,37135.3372,4640,200000.12
2017,18,8,8,1,30623.086,4713,350000.0
2017,18,8,8,1,36282.5424,4711,418164.57
2017,18,8,8,3,31010.72,6736,653995.77
2017,18,9,9,1,29382.6572,6578,123831.26
2017,18,9,9,1,29615.2376,6601,155606.034
2017,18,10,10,1,33801.6848,6618,89999.878
2017,18,10,10,3,30778.1396,4694,174999.993
2017,18,10,10,3,33646.6312,4710##6607,347327.7051
2017,18,11,11,1,30468.0324,7332,300000.07
2017,18,11,11,1,30623.086,6621,433000.0
2017,18,11,11,1,32096.0952,6619,366646.85
2017,18,11,11,1,33801.6848,4712##5365##6618,927845.872
2017,18,11,11,3,30778.1396,6129##4694,444999.987
2017,22,2,2,2,891288.138,6398,30000.0
2017,22,3,3,1,898646.554,5777,45000.0
2017,22,4,4,1,898646.554,5777,45000.0
2017,22,6,6,2,856335.662,5853,60000.0
2017,22,7,7,2,856335.662,5853,60000.0
2017,22,7,7,2,891288.138,6398,30000.0
2017,22,10,10,1,898646.554,5777,60000.0
2017,22,10,10,2,856335.662,5853,30000.0
2017,22,10,10,2,900486.158,7657,119645.62
2017,22,11,11,2,891288.138,6398,90000.0
2017,27,3,3,1,190618.7136,6653,455000.945
2017,27,3,3,1,224430.2592,5564,350000.0
2017,27,3,3,2,225410.304,6687,616804.526
2017,27,4,4,1,195518.9376,7432,1397039.29
2017,27,4,4,2,226390.3488,7451,1558990.0
2017,27,4,4,2,230310.528,5710,850000.51
2017,27,4,4,2,232270.6176,7430,1500000.0
2017,27,6,6,1,188168.6016,7543,1437733.81
2017,27,6,6,1,190618.7136,7559,700000.0
2017,27,6,6,1,193068.8256,7466,700000.69
2017,27,6,6,1,202379.2512,7431,699999.97
2017,27,6,6,1,221000.1024,7465,696925.24
2017,27,6,6,1,221490.1248,7526,1000000.23
2017,27,6,6,2,227860.416,7428,395012.0
2017,27,6,6,2,240110.976,7486,1199018.46
2017,27,6,6,2,245991.2448,7500,499901.33
2017,27,6,6,2,254811.648,7542,800000.08
2017,27,6,6,2,268532.2752,7498,800000.03
2017,27,6,6,2,272452.4544,7506,500000.05
2017,27,7,7,1,270002.3424,7482,849600.0
2017,27,7,7,2,225410.304,7439,159399.51
2017,27,8,8,1,193558.848,7426,609999.53
2017,27,8,8,1,267552.2304,6284##7448,1469581.043
2017,27,8,8,3,196008.96,6293##7405,1918924.63
2017,27,9,9,1,272942.4768,7508,276740.52
2017,27,9,9,3,194538.8928,7443,3749219.03
2017,27,10,10,1,190128.6912,7568,474042.1
2017,27,10,10,1,190618.7136,6653,195000.405
2017,27,10,10,1,202379.2512,6656,500000.0
2017,27,10,10,1,228840.4608,7438,474098.08
2017,27,10,10,1,267552.2304,6284,477419.277
2017,27,10,10,2,225410.304,6687,332125.514
2017,27,10,10,2,258241.8048,5697,199983.0
2017,27,10,10,2,264612.096,5605##7470,241008.41
2017,27,10,10,2,266572.1856,6881,300000.18
2017,27,11,11,1,204339.3408,7547,1300000.0
2017,27,11,11,2,225410.304,5695,450000.27
2017,27,11,11,2,246481.2672,7511,700000.0
2017,27,11,11,2,269512.32,7433,635783.88
2017,27,11,11,2,271962.432,7462,359529.63
2017,36,4,4,1,2367781.2858,7660,32785.027
2017,36,4,4,1,2433712.2417,7663,659985.0
2017,36,4,4,1,2750945.2469,7679,40828.0116
2017,36,4,4,3,2392624.8344,7661,1545334.77
2017,36,7,7,3,2537864.0416,7608,500000.03
2017,36,7,7,3,2554107.9003,7607,1448528.578
2017,36,9,9,1,2367781.2858,7612,681252.45
2017,36,9,9,1,2577040.4067,7328,492442.19
2017,36,9,9,1,2750945.2469,7637,1011334.65
2017,36,9,9,1,324877.174,7628,502811.07
2017,36,9,9,2,1519278.549,7632,239999.4
2017,36,9,9,3,2522575.704,7664,600000.36
2017,36,9,9,3,2554107.9003,7607,620797.962
2017,36,11,11,1,2367781.2858,7660,622915.513
2017,36,11,11,1,2433712.2417,7663,296515.0
2017,36,11,11,1,2750945.2469,7679,299405.4184
2017,36,11,11,3,2522575.704,7680,533499.33
2017,36,12,12,3,2492954.5499,7329,498559.87
2017,49,1,1,3,4419104.4576,7683,3000000.0
2017,49,2,2,2,1513005.4368,4957,104103.3
2017,49,2,2,2,2380602.96,4943,134610.0
2017,49,3,3,1,4780603.4256,7300,408056.14
2017,49,3,3,1,5080383.0576,7299,300726.8073
2017,49,3,3,2,1572961.3632,7154,252199.0
2017,49,3,3,2,2537546.4144,4951,199966.0
2017,49,4,4,1,225716.4288,7230,730000.0
2017,49,4,4,1,4320353.52,7221,1282011.45
2017,49,4,4,1,4740045.0048,7695,229999.28
2017,49,4,4,1,4898751.8688,7699,300000.0
2017,49,4,4,2,2511095.2704,7697,600968.18
2017,49,4,4,2,2537546.4144,4953,58695.52
2017,49,4,4,3,4419104.4576,7283##7689,921636.01
2017,49,4,4,3,4643057.4768,6417##6876,3767794.637
2017,49,6,6,2,1513005.4368,4719,321814.5
2017,49,7,7,1,4729464.5472,7174,124999.65
2017,49,7,7,2,2565760.968,4974,230404.17
2017,49,7,7,3,4419104.4576,7172,225000.0
2017,49,7,7,3,4625423.3808,7141,1729735.62
2017,49,7,7,3,4662454.9824,7184,248099.62
2017,49,7,7,3,4722410.9088,6872##7191,1080835.74
2017,49,8,8,3,4703013.4032,5502,313794.96
2017,49,10,10,1,229243.248,6864,132627.72
2017,49,10,10,1,4403233.7712,7268,140041.81
2017,49,10,10,1,4583101.5504,7316,106855.55
2017,49,10,10,1,4740045.0048,7225,971526.13
2017,49,10,10,1,5080383.0576,7299,226864.0827
2017,49,10,10,1,5122704.888,7107,282680.42
2017,49,10,10,1,5179133.9952,7267,329340.65
2017,49,10,10,2,1537693.1712,4967,176757.15
2017,49,10,10,2,1587068.64,4971,128367.0
2017,49,10,10,2,1997943.0768,4757,106471.1
2017,49,10,10,2,2541073.2336,4972,244979.3
2017,49,10,10,2,2555180.5104,4976,58570.0
2017,49,10,10,3,4625423.3808,6862##7183##6206,1868769.24
2017,49,10,10,3,4643057.4768,6876,74496.643
2017,49,11,11,1,1567671.1344,5069##7293,3987397.83
2017,49,11,11,1,225716.4288,7232,460000.0
2017,49,11,11,1,2512858.68,7100,466866.95
2017,49,11,11,2,1572961.3632,7134,195168.0
2017,49,11,11,2,2549890.2816,4851,150024.7
2017,49,11,11,2,2583395.064,4949,189106.45
2017,49,11,11,4,4831742.304,6875,620000.8
2017,49,12,12,1,1796914.3824,7720,299685.26
2017,49,13,13,1,225716.4288,7229,750000.0
2017,49,13,13,1,4761205.92,7200,950000.0
2017,51,7,7,4,4968709.376,7620,249972.87
2017,55,4,4,1,5144.3121,5521,341779.98
2017,55,4,4,1,677334.4265,5439,250000.0
2017,55,7,7,1,4665891.0747,5594,159087.6
2017,55,7,7,2,2304651.8208,5547,104432.0
2017,55,7,7,4,4695042.1766,5485,145622.75
2017,55,10,10,1,111460.0955,7648,33859.08
2017,55,10,10,1,836808.1016,7623,152104.8
2017,55,10,10,2,1299796.1906,7386,120000.0
2017,55,10,10,2,1407826.7447,5492,271983.3
2017,55,10,10,2,656757.1781,5563,158025.0
2017,55,10,10,3,4739626.2148,5444,99799.97
2017,67,3,3,1,1139116.0326,5161,141678.1525
2017,67,3,3,1,3019486.365,6407,200653.79
2017,67,3,3,1,762568.3212,4977,500000.03
2017,67,4,4,2,509168.289,5171,149423.9
2017,67,4,4,2,600344.9361,5165,250000.01
2017,67,9,9,1,3302489.2047,5007,749985.6525
2017,67,10,10,1,1139116.0326,5161,141678.1525
2017,67,10,10,1,762568.3212,5153,149578.8
2017,67,11,11,1,1139116.0326,5161,283356.305
2017,67,11,11,1,3179341.5255,6435,250101.24
2017,67,11,11,1,3302489.2047,5007,249995.2175
2017,73,6,6,1,4119837.906,6710,250000.25
2017,73,6,6,1,4353468.447,7614,362000.07
2017,73,6,6,1,765025.497,6650,250000.0
2017,73,6,6,2,1818653.427,6658,510159.42
2017,73,6,6,2,673405.677,7616,230585.0
2017,73,6,6,2,722269.581,7618,249994.8
2017,73,6,6,2,998656.038,6661,199591.38
2017,73,6,6,3,4275591.6,5556,632156.0
2017,73,7,7,3,4032799.077,7615,519057.0
2017,73,7,7,3,4083189.978,6681##7617,1200056.79
2017,73,7,7,3,4312239.528,6717##5614,1070225.342
2017,73,11,11,3,4032799.077,6260,362051.34
2017,73,11,11,3,4312239.528,6717,430000.258
2017,80,2,2,1,3417.678,6246,277147.85
2017,80,3,3,1,13463.58,7336,182000.0644
2017,80,3,3,1,16052.73,6909,467974.0818
2017,80,4,4,2,32416.158,6256,97204.77
2017,80,4,4,2,34487.478,6396,91168.882
2017,80,6,6,1,13463.58,7336,188500.0667
2017,80,6,6,1,16052.73,6909,987945.2838
2017,80,6,6,1,20920.332,6933,1199927.95
2017,80,6,6,1,31069.8,6955,700000.03
2017,80,6,6,3,15534.9,7337,750244.27
2017,80,7,7,1,11806.524,7334##6254,299985.61
2017,80,7,7,1,2899.848,6395,74000.212
2017,80,7,7,1,5178.3,6249,200000.024
2017,80,7,7,2,21955.992,6921,291892.79
2017,80,7,7,2,34487.478,6247,248351.07
2017,80,7,7,3,14809.938,6415,135000.0
2017,80,7,7,3,15638.466,6416,269937.888
2017,80,7,7,4,12945.75,6913##6971,654444.1
2017,80,9,9,1,2899.848,6395,74000.212
2017,80,9,9,1,5178.3,6249,150000.018
2017,80,10,10,1,16259.862,6532,199938.02
2017,80,10,10,2,23820.18,6952,206060.01
2017,80,10,10,2,34487.478,7309##6396,189014.478
2017,80,10,10,3,15120.636,6931,247200.0
2017,80,11,11,1,13463.58,7336,279500.0989
2017,80,11,11,1,16052.73,6909,1143936.6444
2017,80,11,11,1,2899.848,6978##6395,557000.646
2017,80,11,11,1,3106.98,6255,210000.0
2017,80,11,11,1,31069.8,6895##7622,769873.25
2017,80,11,11,1,5178.3,6249,150000.018
2017,80,11,11,1,621.396,6245,222000.82
2017,80,11,11,1,6213.96,6887,324104.01
2017,80,11,11,1,9942.336,6296,200000.0
2017,80,11,11,3,14809.938,6415,315000.0
2017,80,11,11,3,15638.466,6416,179958.592
2017,80,12,12,3,14706.372,4746,62358.53
2017,80,12,12,3,14809.938,4741##4742,178268.51
2017,80,12,12,3,15534.9,6972,500000.0
2017,80,12,12,3,15638.466,4743,100000.06
2017,80,12,12,3,4349.772,4744,54136.44
2017,80,12,12,3,6835.356,4740,350038.54
2017,80,13,13,1,11806.524,6254,199985.61
2017,80,13,13,1,3106.98,6255,190000.0
2017,80,13,13,2,32416.158,6256,97204.77
2017,80,13,13,3,14706.372,7285,749997.24
2017,87,1,1,1,1555.0752,6641,297834.84
2017,87,1,1,1,485.961,6289,326342.5425
2017,87,3,3,1,12246.2172,6676,102000.048
2017,87,3,3,1,20118.7854,6668##6283,342155.802957
2017,87,3,3,1,291.5766,6677,31238.592
2017,87,3,3,1,3693.3036,6669,21999.9868
2017,87,3,3,1,78628.4898,6278,167667.8057
2017,87,3,3,1,80766.7182,6813,68998.49396
2017,87,3,3,2,20021.5932,6672,32998.6278
2017,87,3,3,2,7483.7994,6662,53994.2319
2017,87,3,3,2,78531.2976,6663,65087.999834
2017,87,3,3,2,81544.2558,6918,29960.305
2017,87,3,3,2,81641.448,6751,51653.046
2017,87,3,3,2,81738.6402,6776,50309.7296
2017,87,4,4,1,43833.6822,6286##6638,781914.78
2017,87,4,4,1,485.961,6289,326342.5425
2017,87,4,4,2,26922.2394,6629,300096.05
2017,87,4,4,2,78336.9132,6290##6627,588777.23
2017,87,4,4,2,81349.8714,6758,207810.7252
2017,87,6,6,1,12246.2172,6676,187000.088
2017,87,6,6,1,20118.7854,6668##6283,489157.489257
2017,87,6,6,1,291.5766,6677,62477.184
2017,87,6,6,1,3693.3036,6669,93499.9439
2017,87,6,6,1,5151.1866,6688,175033.1695
2017,87,6,6,1,78628.4898,6278,572043.1018
2017,87,6,6,1,80766.7182,6813,333067.730083
2017,87,6,6,2,20021.5932,6672,252989.4798
2017,87,6,6,2,7483.7994,6662,209977.5685
2017,87,6,6,2,78531.2976,6663,102024.165562
2017,87,6,6,2,81544.2558,6918,134821.3725
2017,87,6,6,2,81641.448,6751,68870.728
2017,87,6,6,2,81738.6402,6776,119969.3552
2017,87,6,6,4,77850.9522,6664,237779.9112
2017,87,7,7,1,12246.2172,6676,178500.084
2017,87,7,7,1,20118.7854,6668,140001.606
2017,87,7,7,1,291.5766,6677,62477.184
2017,87,7,7,1,32559.387,6250,104478.267795
2017,87,7,7,1,3693.3036,6669##4518,698499.8909
2017,87,7,7,1,80766.7182,6813,133497.08614
2017,87,7,7,2,14578.83,6252,131169.185258
2017,87,7,7,2,20021.5932,6672,98995.8834
2017,87,7,7,2,23714.8968,6251,128485.606821
2017,87,7,7,2,7483.7994,6662,131985.9002
2017,87,7,7,2,78531.2976,6663,43531.909608
2017,87,7,7,2,79600.4118,6253,125653.469002
2017,87,7,7,2,81252.6792,6273,123923.6229
2017,87,7,7,2,81544.2558,6918,56924.5795
2017,87,7,7,2,81641.448,6751,103306.092
2017,87,7,7,2,81738.6402,6776,61919.6672
2017,87,7,7,3,2526.9972,6830,999999.53
2017,87,7,7,4,77850.9522,6664,181831.6968
2017,87,9,9,1,12246.2172,6676,229500.108
2017,87,9,9,1,20118.7854,6668,105001.2045
2017,87,9,9,1,291.5766,6677,227595.456
2017,87,9,9,1,32559.387,6250,104478.267795
2017,87,9,9,1,3693.3036,6669,126499.9241
2017,87,9,9,1,80766.7182,6813,67498.5267
2017,87,9,9,2,14578.83,6252,131129.842371
2017,87,9,9,2,20021.5932,6672,98995.8834
2017,87,9,9,2,23714.8968,6251,128524.156358
2017,87,9,9,2,7483.7994,6662,65992.9501
2017,87,9,9,2,78531.2976,6663,40533.844208
2017,87,9,9,2,79600.4118,6253,125615.780499
2017,87,9,9,2,81252.6792,6273,123923.6229
2017,87,9,9,2,81544.2558,6918,29960.305
2017,87,9,9,2,81641.448,6751,51653.046
2017,87,9,9,2,81738.6402,6776,27089.8544
2017,87,9,9,4,77850.9522,6664,97909.3752
2017,87,10,10,1,291.5766,6634,285073.25
2017,87,10,10,1,485.961,6289,326342.5425
2017,87,10,10,2,5248.3788,6291##6643,631898.88
2017,87,10,10,2,79891.9884,6631,236810.8
2017,87,10,10,2,80377.9494,6292,367353.26
2017,87,10,10,2,81349.8714,6758,191825.2848
2017,87,11,11,1,12246.2172,6676,153000.072
2017,87,11,11,1,20118.7854,6668##6283,356229.217286
2017,87,11,11,1,291.5766,6677,62477.184
2017,87,11,11,1,32559.387,6250,104509.61441
2017,87,11,11,1,3693.3036,6669,159499.9043
2017,87,11,11,1,485.961,6289,326342.5425
2017,87,11,11,1,5151.1866,6688,325061.6005
2017,87,11,11,1,78628.4898,6278,246570.3025
2017,87,11,11,1,80766.7182,6813,146921.793117
2017,87,11,11,2,14578.83,6252,131129.842371
2017,87,11,11,2,20021.5932,6672,65997.2556
2017,87,11,11,2,23714.8968,6251,128485.606821
2017,87,11,11,2,7483.7994,6662,137985.2593
2017,87,11,11,2,78531.2976,6663,48628.620788
2017,87,11,11,2,79600.4118,6253,125615.780499
2017,87,11,11,2,81252.6792,6273,127678.8842
2017,87,11,11,2,81447.0636,6747,323763.81
2017,87,11,11,2,81544.2558,6918,47936.488
2017,87,11,11,2,81641.448,6751,68870.728
2017,87,11,11,2,81738.6402,6776,127709.3136
2017,87,11,11,4,77850.9522,6664,181831.6968
2017,87,13,13,1,14676.0222,5899,99061.35
2017,87,13,13,1,15259.1754,6902,199999.33
2017,87,13,13,1,24978.3954,4978,203832.43
2017,87,13,13,1,78920.0664,6901,199999.98
2017,87,13,13,3,77267.799,5906##6837,1675139.5699999998
2017,87,13,13,3,77656.5678,7610,250000.02
2017,87,13,13,3,9913.6044,4734,650000.0
2017,88,3,3,3,1491.4335,7638,900000.54
2017,88,4,4,3,1789.7202,7641,1700047.08
2017,88,6,6,3,1193.1468,7639,1000000.77
2017,88,7,7,3,1491.4335,7621,599735.0
2017,88,7,7,3,2684.5803,7624,500000.09
2017,88,7,7,3,894.8601,7625,899943.83
2017,88,9,9,3,1491.4335,7627,1025003.83
2017,88,9,9,3,2088.0069,7642,1024997.75
2017,88,10,10,3,1491.4335,7640,600002.5
2017,88,10,10,3,2684.5803,7629,600000.36
2017,88,11,11,3,1491.4335,7630,1075290.08
2017,88,11,11,3,1789.7202,7626,1075719.55
2017,88,12,12,3,298.2867,4902##7122,1386079.98
2017,91,4,4,3,3775019.2588,6646,299707.0
2017,91,7,7,2,1370356.8352,5170,187586.62
2017,91,7,7,3,3497809.67,7327,332235.0
2017,91,8,8,3,3484733.746,5291##5324##6295,4782000.1
2017,91,12,12,3,3407585.7944,4968,250273.0
2017,105,4,4,3,3660230.624,6308,1044213.0
2017,105,7,7,1,156050.944,6258,399999.865
2017,105,7,7,1,3476313.44,6261,699511.41
2017,105,7,7,1,3502786.368,6264,241044.072
2017,105,7,7,1,4012738.56,6280,180000.02
2017,105,7,7,1,842953.76,6277##4526,452110.631
2017,105,7,7,2,1889331.072,6265##4537,377884.195
2017,105,7,7,2,717555.68,6276,600002.5
2017,105,7,7,2,720342.304,6271,198691.724
2017,105,7,7,2,724522.24,6262##4521,503855.555
2017,105,7,7,2,848527.008,6267,232058.8608
2017,105,8,8,3,3707603.232,6303,1777884.18
2017,105,11,11,1,156050.944,6258,399999.865
2017,105,11,11,1,3412221.088,6272##4533,1365840.81
2017,105,11,11,1,3502786.368,6264,160696.048
2017,105,11,11,1,3576631.904,6279,500000.0
2017,105,11,11,1,3742436.032,6268,750000.0
2017,105,11,11,1,3812101.632,6282##4530,899928.75
2017,105,11,11,1,4012738.56,6280,270000.03
2017,105,11,11,1,842953.76,6277##4526,193761.69900000002
2017,105,11,11,2,1185708.512,6269,399998.1
2017,105,11,11,2,1593948.928,6263,292687.8
2017,105,11,11,2,1889331.072,6265##4537,377884.195
2017,105,11,11,2,720342.304,6271,298037.586
2017,105,11,11,2,724522.24,6262##4521,503855.555
2017,105,11,11,2,838773.824,6270,385050.2
2017,105,11,11,2,848527.008,6267,362963.8592
2017,105,11,11,3,3674163.744,6275##4522,972034.01
2017,108,1,1,3,110009.13,6367,1886440.28
2017,108,9,9,3,238353.115,7658,500000.3
2017,108,10,10,2,593382.58,6297,99884.5
2017,108,10,10,3,4420366.86,6248,1200000.39
2017,108,11,11,1,4778729.935,7653,400016.16
2017,108,11,11,2,591715.775,7655,347430.07
2017,108,11,11,3,238353.115,7654,249960.71
2017,108,12,12,2,2516875.55,6401,482932.23
2017,108,12,12,3,110009.13,4766,188647.42
2017,108,12,12,4,1078422.835,5030,1992648.8
2017,1,4,4,1,21313.9114,5032,109280.9691
